ID,LakeName,ResidentialCount_2004,ResidentialCount_2005,ResidentialCount_2006,ResidentialCount_2007,ResidentialCount_2008,ResidentialCount_2009,ResidentialCount_2010,ResidentialCount_2011,ResidentialCount_2012,ResidentialCount_2013,ResidentialCount_2014,ResidentialCount_2015,AgriculturalCount_2005,AgriculturalCount_2006,AgriculturalCount_2007,AgriculturalCount_2008,AgriculturalCount_2009,AgriculturalCount_2010,AgriculturalCount_2011,AgriculturalCount_2012,AgriculturalCount_2013,AgriculturalCount_2014,AgriculturalCount_2015,CommercialCount_2005,CommercialCount_2006,CommercialCount_2007,CommercialCount_2008,CommercialCount_2009,CommercialCount_2010,CommercialCount_2011,CommercialCount_2012,CommercialCount_2013,CommercialCount_2014,CommercialCount_2015,IndustrialCount_2005,IndustrialCount_2006,IndustrialCount_2007,IndustrialCount_2008,IndustrialCount_2009,IndustrialCount_2010,IndustrialCount_2011,IndustrialCount_2012,IndustrialCount_2013,IndustrialCount_2014,IndustrialCount_2015,PublicCount_2005,PublicCount_2006,PublicCount_2007,PublicCount_2008,PublicCount_2009,PublicCount_2010,PublicCount_2011,PublicCount_2012,PublicCount_2013,PublicCount_2014,PublicCount_2015
272,South Oak Lake,,0,-0.000340194,0.000510117,-0.100204151,0.00386578,0.015212667,0.014501892,-0.000159949,0.110986726,-0.002518439,-0.000179437,0,0,0.333333333,-49.66666667,0,-0.006578947,0.006535948,0,-0.026315789,0,0.006410256,0,0.016129032,-0.018442623,-0.289738431,0.154446178,0.009225092,-0.009310987,-0.018450185,0.016304348,0,0,0,0.049217002,0.016470588,-0.354066986,0.123674912,0.004032258,-0.004048583,0.004032258,0.012145749,0.020491803,0.0041841,0,-0.035971223,0,-0.027777778,0,0.027027027,0,-0.013888889,0.047945205,0,0
273,South Rice Lake,,0,-0.002475002,0.000790045,0.025004942,-0.006183477,-0.001208946,-0.002113101,-0.003815644,0.168550565,-0.0030077,0.001919156,0,0,0,0,0,0,0,0,0,0,0,0,-0.180974478,-0.058939096,-0.403525046,0.173826834,0.0168,0.051261188,0.012864494,0.006950478,0.005249344,-0.01055409,0,-0.014836795,0.19005848,-0.675090253,0.362068966,0.013513514,-0.047945205,-0.019607843,-0.019230769,0.012578616,-0.031847134,0,-0.05,-0.095238095,-0.173913043,0.037037037,0,0,0,-0.076923077,0.071428571,0
274,South School Section Lake,,0,0,0,0.038461538,0,0.28,0.111111111,0.125,0,0,0.071428571,0,0,0,-0.068965517,0,0.032258065,0,0.2,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,-2,0.666666667,0,0,0,0
275,South Twin Lake,,0,0,0.01056338,-0.300118624,0.020072993,0.469273743,-0.128070175,0.020217729,-0.042857143,-0.136986301,0.009370817,0,0,0.368421053,0.333333333,0,0.25,0,0.5,0,0,-0.333333333,0,0,0,0,0,-0.818181818,0,0.2,0,-0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0.470588235,-0.962962963,-0.311320755,-0.028776978,0.083916084,-0.030534351,-0.162962963,-0.242038217
276,Spring Lake,,0.347071584,1,0,0,0,0,0.006688963,-0.070707071,-0.5,0.354297694,-0.006493506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,0,0,0,0,0,0.037735849,0.019607843,0,0
277,Square Lake,,0,0,0.046511628,0.097560976,-0.108108108,0.341463415,0.074074074,0.08,0,0,0,0,0,-0.153846154,-0.066666667,0.0625,0.066666667,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,0,0,0,0,0
278,St. Joe Lake,,-0.010619469,-0.003502627,-0.003490401,-0.005217391,0.003460208,0.366319444,0,0.019178082,-0.033519553,-0.005405405,0,0,0,-0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19047619,-0.08,0.111111111,0,0,0.041666667,-0.043478261,0
279,Staples Lake,,0,0,0.029411765,0.03030303,-0.03125,0.439393939,0,0.108108108,0,0,0.03030303,0,0,-0.142857143,-0.125,0.111111111,-0.375,0,0.363636364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,-0.136363636,0,0.08,0,0,0
280,Staring Lake,,-1262,0.026603325,0.007483325,-0.005408949,0.002119335,-0.000490116,0.001143044,0.000163479,0.361510791,0,-0.001792574,0,0.243902439,0,-0.064516129,0,0,0.060606061,0,0.096774194,-0.071428571,0,0,-0.064327485,-0.049450549,-0.115183246,0.136150235,0,-0.054347826,0.010309278,0.005208333,-0.041884817,0,-5.166666667,0.135135135,0,-0.3125,-0.047619048,-0.090909091,-0.083333333,0.076923077,-0.041666667,-0.08,-0.037037037,-45.6,-0.072961373,-0.128,-0.003546099,0.003533569,-0.014184397,-0.013986014,0.010344828,0.006968641,-0.007017544,0
281,Stieger Lake,,-0.095833333,0.015209125,0.021235521,0.006903353,-0.001986097,0.344895937,0.003025719,-0.016691958,0.013432836,0.030257186,0,0,0,0,0,0,-0.111111111,0,0,0.1,-0.111111111,0,0,0,0,0,0,0,0,-0.089552239,0,0.054794521,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.01010101,-0.051020408,0,-0.038834951,0.112149533,-0.021052632,-0.010309278,-0.030612245,-0.059405941,0
282,Success Lake,,0,0.00373857,-0.006781807,0.000269445,-0.000673794,-0.000224447,0.000269276,0.001840546,0.278389926,-0.009598006,0.000987715,0,-1.446078431,0.863727455,-0.058823529,-0.027777778,-0.337837838,-0.04040404,-0.27184466,-1.167938931,0.26056338,-0.447619048,0,-0.478386167,0.285575049,-0.345156889,0.224137931,0.002614379,-0.00655308,-0.001302083,0.015604681,-0.269484808,-0.010405827,0,-0.360730594,0.016778523,-0.607508532,0.099787686,0.066037736,0.505050505,0,0.025510204,-2.073298429,-0.00681431,0,-0.080321285,-0.163568773,-0.012779553,-0.018927445,0,-0.00619195,0.003076923,0.00308642,0.00619195,0
283,Sucker Lake,,0.000317763,-0.001271456,-0.010793651,0.002198492,0.000314762,-0.027078086,-0.001839362,0.023255814,-0.011904762,0.43869969,0.004964148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.571428571,0,0,0,0,0,0,0,0,0.8,0,-5,0,0,0,-0.03960396,0,0.00952381,-0.057692308,0,0.781818182,-0.375,-0.848484848,0,0,0
284,Sullivan Lake,,0,-2.997019374,-0.002796421,-0.004833612,0.000555042,0.000185117,0.001296056,0.001112347,0.038975501,-0.001544998,-0.000964134,0,1,0,0,0,0,0,0,0,0,0,0,-0.229338843,0.010084034,-0.093378608,0,0,0.00621118,0.0375,-0.003246753,-0.003236246,-0.019354839,0,-11.16666667,0.02739726,0.014084507,0.042857143,0,-0.044776119,0,0.042857143,0,-0.014925373,0,-56.57142857,0,0.094292804,-0.032876712,-0.01061008,-0.031496063,0.015267176,0.043927649,0.064864865,0.026011561
285,Sunfish Lake,,-0.037694013,-0.188461538,-0.006472492,0.006430868,0.004674577,0.067196532,-0.000387297,0.005032907,0.002723735,-0.007803355,0.003871467,0,-8.5,0,0.026315789,0.027027027,0.111111111,-0.0625,0.294117647,0,0,0.083333333,0,-0.031746032,0.030769231,0,0,-2.126984127,0,-0.060913706,0.076555024,0,0,0,0,0,0,0,-1,0,-11,0,0,0,0,0,0.051282051,0.5,-1,-0.405405405,-0.019230769,0.037735849,-0.058823529,0.018518519,0
286,Sunnybrook Lake,,0,0,0.004149378,-0.002083333,-0.002079002,0.456431535,-0.019083969,0.074906367,0,-0.008097166,0.008032129,0,0,-0.060606061,0,0.057142857,-0.090909091,-0.111111111,0.45,0,0.090909091,0.25,0,0,0,0,0,0,-0.166666667,0.085714286,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051282051,0.486486486,-0.947368421,-0.324324324,-0.163265306,0.298245614,0,0.05,0.118421053
287,Sunset Lake,,0,0,0,-0.004716981,-0.007824726,0.473602484,-0.014749263,0.049418605,0.012232416,0,0.012383901,0,0,0,0.065789474,0.042253521,-0.117647059,-0.026315789,0.384615385,0.041666667,-0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,-3.25,-0.058823529,0.555555556,0,0,0
288,Sunset Pond,,0.112983563,0.355545157,0,-0.000290444,-0.00029036,-0.54862119,-0.007685098,-0.010137649,-0.175674431,0.176912836,0.000570885,0.333333333,1,0,0,0,0,-0.2,0,0.5,-0.333333333,0,-0.328804348,0.212678937,-0.005194805,0,0.005167959,-0.005194805,-0.780361757,0.027576197,0.076119403,-0.069466882,0.003021148,0.074433657,0.20979021,0.110619469,-0.029850746,0.009661836,-0.287804878,-0.215909091,0.068535826,0.120401338,-0.182509506,0.006430868,0.330708661,0.974117647,0,0,0,-40.27272727,-0.061674009,-0.029045643,-0.002016129,-0.014084507,-0.003968254
289,Susan Lake,,-0.004653568,-0.148739063,-0.026433692,-0.029681362,-0.008478169,0.313997478,0,-0.017156863,-0.010240964,0.005366726,0.001199041,0.086956522,-3.238095238,0.853932584,0,-0.923076923,0.72,0,0,0,-0.285714286,0,0,0,0,0,0,0,0,-0.006134969,-0.006097561,0.066666667,-0.025974026,-0.03125,-0.060606061,0.028571429,0,0.029411765,-0.03030303,0,0,0,-0.147058824,0,-0.045454545,0.065217391,-0.046511628,-0.044444444,-0.010638298,-0.073684211,-0.019607843,0.038461538,-0.03,-0.087378641,-0.035714286
290,Swede Lake,,-0.798816568,-0.019736842,-0.041935484,0.012383901,-0.018808777,0.323076923,0,0.036363636,-0.099056604,0.042918455,0,0.070967742,-0.020833333,0.020408163,0,0.027777778,0.007142857,0,-0.014388489,0.021276596,0.014492754,-0.014705882,0,0,0,0,0,0,0,0,0,0.166666667,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,-0.571428571,0,0,0,0.090909091,0,0,0,-0.4,0
291,Sweeney Lake,,0,0.013560501,0.001762425,0.003531073,0.005315379,-0.001068757,-0.000355872,-0.001067236,0.280383795,-0.000493827,-0.003455084,0,0,0,0,0,0,0,0,0,0,0,0,-4.610507246,0.000968679,-0.642533937,0.001574183,0.00433583,0.003958828,0.188394277,-1.906464251,0.325021061,-0.000249626,0,-10.19776119,-0.000666445,-0.653346653,0.001208459,0.004436378,0.003645939,0.193535271,-1.965465087,0.327779667,-0.000252908,0,-22.95967742,0,-0.66139347,0,0.004051864,0.004068348,0.193627451,-1.973404255,0.328477724,0
292,Sylvan Lake,,0,-0.067961165,-0.081818182,-0.016806723,-0.016528926,-0.016260163,-0.032,-0.015503876,0.335877863,0,-0.011494253,0,0.14893617,0.35,0,0,0,0,0,-0.153846154,0,0,0,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.5,-0.333333333,0,0
293,Tamarack Lake,,-0.008797654,-0.00872093,-0.371757925,0,0.008403361,0.343220339,0.025806452,0.006622517,-0.003333333,-0.03986711,0,0,-16.26666667,0.945945946,0.071428571,0.230769231,-0.2,0,0.166666667,-0.3,0.692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166666667,0,-0.095238095,-0.217391304,-0.035714286,-0.137931034,-0.03030303,-0.029411765,-0.142857143,-0.05
294,Tanners Lake,,-0.004160475,-0.418072408,-0.004313043,-0.006511048,0.004473195,0.156504908,-0.001639076,0.00237277,-0.003116542,0.240127545,0.000537981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018181818,-1,-0.006944444,-0.006896552,0.061643836,0.857142857,0,-1,0.5,-1,0,-1,-0.5,0,0.166666667,0,-0.00965251,-0.439770554,-0.005312085,0.138705416,-0.202453988,0.382653061,-0.012396694,-0.587755102,0.128534704,-0.004424779,0.020558003
295,Terrapin Lake,,0,0,0,0.060422961,-0.057877814,0.455927052,-0.044692737,0.122994652,0,-0.012195122,0.006024096,0,0,0.068376068,-0.009174312,0.027272727,-0.028037383,0,0.272727273,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490566038,-0.962962963,-0.58490566,-0.023809524,0.046511628,0,0,0.158536585
296,Third Lake,,0,0,0,0,0,0.5,0,0.071428571,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,0,0,0,0,0
297,Thole Lake,,0.418181818,1,0,0,0,0,-0.082677165,-0.278181818,-0.330014225,0.36684492,-0.005067568,0.342465753,1,0,0,0,0,-0.013986014,-0.010344828,0.04778157,-0.075268817,0.006666667,0,1,0,0,0,0,0,0.096774194,0.25,-0.357142857,0,-0.2,1,0,0,0,0,-1,0,0.5,-1,0,0.137931034,1,0,0,0,0,0,-0.222222222,-0.060606061,-0.085714286,0.052631579
298,Thomas Lake,,-0.023626324,0.000353732,-0.001592357,8.83E-05,-8.83E-05,-0.000353294,-8.83E-05,0.000176569,-0.000353201,-0.01015094,0.017563789,1,0,0,0,0,0,0,0,0,0,0,-0.024691358,-0.024096386,0,0,0,0,0,0,0.047058824,0.074074074,-0.106666667,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
299,Tiger Lake,,0.023255814,-0.095238095,-0.02173913,0.021276596,0,0.369565217,0,0.068965517,-0.333333333,0.083333333,0,0.011904762,0.006024096,-0.012121212,-0.011976048,0.017751479,-0.006024096,0,-0.005988024,0.011904762,-0.006024096,-0.023952096,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0.1,-0.111111111,0,0,-0.2,0,0
300,Turtle Lake,,0,0,0,0.05,-0.052631579,0.4,0,0.083333333,0,0,0,0,0,0,-0.045454545,0.043478261,-0.181818182,-0.076923077,0.214285714,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555555556,-1.25,-0.333333333,-0.333333333,0.5,0,0,0
301,Twin Lake,,0,0.001941405,0.000707339,0.026543975,0.001636066,0.00418791,-0.000731395,-0.001644436,0.202116016,-0.000228624,0.000457143,0,0,0,0,0,0,0,0,0,0,0,0,0.013888889,-0.004694836,-0.184579439,0.157790927,-0.004683841,-0.009324009,-0.120092379,0.072164948,-0.08,0.032921811,0,0.184210526,-0.032258065,0.015625,-0.031746032,-0.046153846,0.191176471,0.036363636,0,-0.037735849,-0.018181818,0,0.034482759,0,0,0,-0.071428571,0,0,0.1,0,0
302,Upper Prior Lake,,0.34601725,1,0,0,0,0,0,-0.020467836,-0.416189112,0.30298432,0,0.333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341463415,1,0,0,0,0,-0.056179775,-0.021276596,0.005208333,-0.015706806,-0.020618557
303,Vadnais Lake,,-0.014477401,0.000696136,0.002786486,0.023052742,-0.043618162,0.06235012,-0.006941907,0.033744557,-0.010138941,0.411152416,0.001262626,0,0,0.086956522,0.80952381,0,1,0,0,0,0,0,0,0,0,0,0,0,0.088888889,-0.756097561,0.013888889,0.042253521,-0.014705882,0,0,0,0,0,0.333333333,0,-0.5,0,0,0,-0.006896552,0.01369863,-0.034722222,0.020134228,-0.109589041,0.666666667,-0.166666667,-1.047619048,0,-0.062015504,0.04379562
304,Valentine Lake,,-0.000874891,0.001748252,-0.00525394,-0.00087108,-0.00435161,-0.047660312,-0.008271299,0.038556194,0,0.407849829,-0.008645533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,-1.923076923,-0.013157895,-0.006493506,-0.012903226,0,0.058823529,0,-0.0625,0,-0.029411765,0.057142857,-0.03030303,0,0.058823529,0,-0.044444444,0,-0.042553191,-0.020408163,0,0.28,-0.111111111,0.1625,0.029850746,-0.015384615,0.03030303
305,Valley Lake,,-0.062057539,-0.018295277,0.000139276,-0.000835771,0,0,-0.000417537,-0.002225932,0.000555247,0.000833333,-0.004448151,0,-0.0625,0.117647059,0.066666667,-0.071428571,0,-0.066666667,-0.0625,-0.176470588,-0.25,-5.56,-0.225806452,0.105263158,-0.058823529,-0.138888889,0,0,0,0,0.097560976,-0.027027027,0.026315789,0.2,0.25,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,-0.5,0,-0.333333333,0,0,0,0
306,Virginia Lake,,-1.62244898,-0.034241245,-0.018811136,0.005169867,0.005939124,0.17699776,0,0.019963702,0.265740741,0.045397226,-0.005284016,0,0,-0.333333333,0.25,0,0,0,0,0,0,0,0,0,0,0,-0.25,-0.2,0,0,0,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,-0.695652174,-0.102564103,-0.046511628,0,-0.044444444,0.063829787,0,-0.181818182,0.019230769,0.098039216,0
307,Wabasso Lake,,-0.002475248,0.001646091,-0.003297609,0.001643385,0.006584362,0.086164043,-0.00543971,0.095581605,-0.006979063,0.458415842,-0.007312614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03960396,-0.886597938,0,0.005464481,0,-0.03030303,0,0,0,-0.029411765,0.542857143,-0.1875,-0.842105263,0,0,0,0,0,0,0.016949153,0.00862069,0.408695652,-0.176470588,0.2125,0,-0.015873016,0.125
308,Waconia Lake,,-3.527472527,-0.02184466,-0.410926366,-0.336700337,0.001259446,0.076923077,0.00273224,0.004109589,0.360385144,0.017204301,0.006564551,-0.170212766,-3.218181818,-0.038793103,0.796680498,0.040816327,0.021276596,0.02173913,-0.044444444,0.042553191,0.022222222,-0.022727273,0,0,-1,0,0,-1.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,-0.181818182,0,0,-0.076923077,-0.142857143
309,Wasserman Lake,,-0.335435057,-0.089707271,0.004332756,-0.000870322,0.004347826,0.413973799,0.001490313,-0.01641791,-0.061674009,-0.253112033,-0.005518764,-3.823529412,0.841463415,0,0.153846154,0,-0.181818182,0,-0.230769231,0.125,0.571428571,0.333333333,0,0,-0.153846154,0.133333333,0,-0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307692308,-0.235294118,-0.158730159,-0.02739726,0.026666667,-0.109589041,0,0,-0.074074074,-0.137931034,-0.202020202
310,Weaver Lake,,0,0.039260385,-0.076720274,-0.029505387,0.000832441,-0.006069983,0.006033361,0.002499405,0.334685598,-0.017216643,-0.017277856,0,-1.25,0.4,-0.060606061,-0.022222222,0.02173913,-0.041269841,0.030487805,-0.911949686,0.194078947,-0.008163265,0,0.569565217,0.04040404,-0.231578947,0.051282051,-0.09009009,-0.066115702,-0.093023256,0.007092199,-0.042857143,0.04109589,0,0.125,0.285714286,-0.2,0,0,0,0,0,0,0,0,-0.073298429,-0.087804878,-0.089686099,-0.720164609,0,0.004784689,0.014423077,-0.414634146,-0.027586207,0.010067114
311,Weber Pond,,0,0,0.009756098,-0.019704433,0.009661836,0.487804878,0.00952381,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041666667,-0.24,-0.064516129,0,0.242424242,0,0,0,0,0,0,0,0,-0.133333333,0,0.147058824,0,0,0.064516129,0.482758621,-0.933333333,-0.103448276,0,0,0.0625,0,0
312,West Boot Lake,,0,0,0,0.037037037,-0.038461538,0.444444444,-0.066666667,0.125,0,0,0,0,0,0,0,0,0,-0.111111111,0.2,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,West Lakeland Storage Site,,0,0,0.013793103,-0.006993007,0,0.486111111,0.006756757,0.013605442,0,0,0,0,0,0,0.25,-0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,-0.75,0.142857143,0.333333333,0,0,0
314,Westwood Lake,,0,0.045663204,0.007594937,-0.004081633,0.012449187,0.000771803,0.002059732,-0.001031992,0.266494845,-0.001756852,-0.00596282,0,0,0,-1,0.071428571,0,0,0,0,0,0,0,-0.343642612,-0.003836317,-0.617834395,0.021259843,0.178600161,-0.221351616,0.179631115,-0.676441838,-0.003498542,0.267286461,0,-0.753012048,0.006872852,-1.193771626,0.1829653,0.218146718,-0.286419753,0.214971209,-0.855745721,0.001317523,0.300791557,0,0.133333333,0,-0.153846154,0,0,0,0,-0.033333333,0,0
315,Whaletail Lake,,-342.5,0.002911208,-0.046715328,-0.355648536,-0.057613169,0.000972763,-0.329113924,0.245421245,0.188349515,0.003588517,-0.00240096,-54,0.081818182,0.148514851,-3.139534884,-0.193820225,0.007058824,-0.805687204,0.446194226,-0.056872038,0.006726457,-0.004514673,0,0,0,0,0,0,-33.33333333,0.970873786,0.166666667,0,0,0,0.5,-3,0,0.5,-1,0,0,-0.5,0,0,0,0,-1.2,-0.090909091,0,0,0,-0.166666667,-0.285714286,0,0
316,White Bear Lake,,0,-0.263565891,-0.006134969,0.018292683,-0.01242236,0.070552147,0,0.02640264,0,0.393220339,0.016759777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666667,0,0.2,-0.25,0.6,0,0,0,0,0
317,White Rock Lake,,0,0,-0.004756243,0.00591716,-0.027380952,0.485515643,-0.015765766,0.00886918,0.013422819,-0.004535147,0.038374718,0,0,0.04379562,0.06870229,0.008196721,-0.239669421,-0.026666667,0.207792208,0.016393443,-0.016666667,0.204918033,0,0,0,0,0,0,-0.052631579,0.3,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014285714,0.436619718,-0.725,-0.623188406,-0.267857143,0.295774648,-0.06,0.188679245,0.139534884
318,Wilmes Lake,,0,0,0.001395349,-0.014438752,0.011478421,0.494194148,0,0.001530456,-0.003678725,0.00091631,-0.003362886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014285714,0.028169014,0,0.028985507,-0.089552239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0.503496503,-1.007042254,-0.529824561,-0.004587156,0.00456621,0,0.004587156,0.002304147
319,Windsor Lake,,0,0.033376123,0.001062417,-0.477798458,-0.416876574,-0.000380952,0.001269358,-0.000254194,-0.978653113,0.305612638,-0.000277444,0,0,0,-1,-0.64983165,0,0,0,-1.424489796,0.333333333,0,0,0,0.010752688,-0.293478261,0.168067227,0,0,-0.050505051,0.076923077,0,0,0,0.001658375,0,-0.991694352,-0.642479844,0.000677048,-0.000338753,0,-1.418218761,0.332726509,0.000209864,0,0,0,-0.984547461,-0.644048943,0,0,0,-1.416779432,0.332166853,-0.0002096
320,Wing Lake,,0,-0.004245591,-0.001626016,0,-0.001623377,0.004862237,-0.001302932,-0.002277163,0.388185654,-0.001061008,0.00317965,0,0,0,0,0,0,0,0,0,0,0,0,0.013157895,0.013333333,-0.747747748,0.783505155,0.023809524,0,0,0.048780488,0,0.051282051,0,1,0,0,0,0,0,0,0,0,0,0,-0.4,0.142857143,0,0,-0.333333333,0,0,0,0,-0.25
321,Winkler Lake,,-0.032786885,-0.031746032,0.015384615,0.015625,-0.015873016,0.234375,0,0.102040816,-0.25,0.036363636,0,0.017241379,0,0,-0.01754386,0.017241379,0,0,-0.00877193,0.017391304,-0.008849558,-0.01754386,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,Wolsfeld Lake,,0,-0.088502895,0.041793313,-0.002379064,-0.004746835,0.003149606,0.001579779,-0.004746835,0.32992126,-0.014101058,-0.001158749,0,0,0.035294118,-0.12195122,0.032608696,-0.04494382,0.075268817,-0.046511628,0.044444444,-0.023255814,0,0,0,-0.046511628,0.022222222,0,0,0,0,0.045454545,0.047619048,0,0,0,0,0,1,0,0,-1,0.5,0,0,0,-0.014705882,-0.231884058,-0.141176471,-0.020618557,0.080808081,0,-0.043956044,0.010526316,0,-0.042553191
323,Wood Lake,,0.020700637,0.000813008,0,0.004882018,0,-0.000817661,-0.001633987,-0.000815661,0.009779951,-0.002469136,0.001642036,0,0,0,0,0,0,0,0,0,0,0,-0.021505376,0,0,0.021052632,0.021505376,0,0,0,0.065934066,-0.023529412,-0.022988506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,Woodpile Lake,,0,0,0.007915567,-0.007978723,0.007915567,0.47606383,-0.005076142,0.055555556,0.010695187,-0.016216216,0.026595745,0,0,-0.060606061,0.057142857,0,-0.333333333,0.045454545,0.333333333,0,0.071428571,0.038461538,0,0,0,0,0,-4,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028169014,0.47826087,-0.916666667,-0.246376812,0.023255814,0.119047619,0,0,0.121621622
325,Young America Lake,,-0.016768293,0.004497751,0.003012048,0,0.006042296,0.276595745,0.025210084,-0.010775862,-0.046908316,0.046843177,-0.002136752,0,-0.1,0.090909091,-0.1,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03125,-0.03030303,-0.583333333,0,0,0,0,0.052631579,0,0,0,0.222222222,-0.285714286,-0.060606061,0,-0.085714286,-0.026315789,0,-0.076923077,-0.047619048,0,0.022727273,0.069767442,-0.05
326,Zumbra Lake,,-0.294736842,-0.008130081,0.008064516,-0.471544715,0.245856354,0.347985348,0,0.005617978,-0.146892655,0.034482759,0.056122449,-1,0,0,0,0,-1,0,0,0,0,0.5,0,0,0.25,-1,0.333333333,-0.75,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,-0.19047619,0,0,0,0,0.52,0,0,0,-0.166666667,-1.428571429
