ID,LakeName,ResidentialCount_2004,ResidentialCount_2005,ResidentialCount_2006,ResidentialCount_2007,ResidentialCount_2008,ResidentialCount_2009,ResidentialCount_2010,ResidentialCount_2011,ResidentialCount_2012,ResidentialCount_2013,ResidentialCount_2014,ResidentialCount_2015,AgriculturalCount_2004,AgriculturalCount_2005,AgriculturalCount_2006,AgriculturalCount_2007,AgriculturalCount_2008,AgriculturalCount_2009,AgriculturalCount_2010,AgriculturalCount_2011,AgriculturalCount_2012,AgriculturalCount_2013,AgriculturalCount_2014,AgriculturalCount_2015,CommercialCount_2004,CommercialCount_2005,CommercialCount_2006,CommercialCount_2007,CommercialCount_2008,CommercialCount_2009,CommercialCount_2010,CommercialCount_2011,CommercialCount_2012,CommercialCount_2013,CommercialCount_2014,CommercialCount_2015,IndustrialCount_2004,IndustrialCount_2005,IndustrialCount_2006,IndustrialCount_2007,IndustrialCount_2008,IndustrialCount_2009,IndustrialCount_2010,IndustrialCount_2011,IndustrialCount_2012,IndustrialCount_2013,IndustrialCount_2014,IndustrialCount_2015,PublicCount_2004,PublicCount_2005,PublicCount_2006,PublicCount_2007,PublicCount_2008,PublicCount_2009,PublicCount_2010,PublicCount_2011,PublicCount_2012,PublicCount_2013,PublicCount_2014,PublicCount_2015
240,Rebecca Lake,0,1,0.956656347,0.959752322,0.925696594,0.925696594,0.93498452,0.93498452,0.925696594,0.702786378,0.699690402,0.699690402,0,1,0.818181818,0.818181818,0.818181818,0.727272727,0.818181818,0.818181818,0.818181818,0.909090909,0.909090909,0.909090909,0,0.92,0.933333333,0.973333333,1,0.973333333,0.946666667,0.973333333,0.973333333,0.973333333,0.973333333,0.973333333,0,1,1,1,1,1,1,1,1,1,1,1,0,0.762711864,0.93220339,0.949152542,1,0.966101695,0.966101695,0.966101695,0.966101695,1,1,1
241,Red Rock Lake,0,0.995291902,0.996547395,0.992467043,1,0.992467043,0.992467043,0.992467043,0.991525424,0.631826742,0.633709981,0.646264909,0,1,1,1,1,1,1,1,1,0.666666667,0.666666667,0.666666667,0,0.653846154,0.801282051,0.788461538,1,0.935897436,0.935897436,0.967948718,0.980769231,0.961538462,0.935897436,0.948717949,0,0.514423077,0.596153846,0.615384615,1,0.649038462,0.649038462,0.639423077,0.649038462,0.658653846,0.658653846,0.649038462,0,0.920634921,0.888888889,0.888888889,0.888888889,0.873015873,0.873015873,0.873015873,0.873015873,0.904761905,1,1
242,Regional Park Lake,0.016657663,0.01773816,0.974698361,0.972987574,1,0.975058527,0.502971367,0.504141905,0.503691698,0.503421574,0.505312444,0.50315145,0.15308642,0.155555556,1,0.945679012,0.930864198,0.908641975,0.967901235,0.990123457,0.886419753,0.87654321,0.866666667,0.809876543,0.004115226,0,0.008230453,0.008230453,0.010288066,0.008230453,0.989711934,1,0.965020576,0.962962963,0.965020576,0.931069959,0,0,0.299145299,0.435897436,0.538461538,0.52991453,0.931623932,0.965811966,0.931623932,0.914529915,1,0.935897436,0.00185701,0.00185701,0.643454039,0.636954503,0.428040854,0.639740019,0.968430826,1,0.99628598,0.99628598,0.995357474,0.932219127
243,Reitz Lake,0.530726257,0.530726257,0.536312849,1,0.984636872,0.967877095,0.618715084,0.581005587,0.618715084,0.737430168,0.67877095,0.782122905,0.496987952,0.509036145,1,0.469879518,0.445783133,0.424698795,0.406626506,0.406626506,0.409638554,0.415662651,0.403614458,0.38253012,0,0,0,0,0,0,1,0.916666667,1,1,0.75,0.666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.367647059,0.367647059,0.426470588,0.514705882,0.75,0.75,0.647058824,0.735294118,0.735294118,0.735294118,0.882352941,1
244,Reshanau Lake,0,0.003108003,0.919191919,0.968142968,0.954156954,0.954156954,0.954156954,0.953379953,0.953379953,0.978243978,0.976689977,1,0,1,0.001694197,0.001694197,0.001694197,0.001694197,0.001694197,0.001694197,0.001694197,0.003388395,0.004235493,0.003388395,0,0.5,0.75,0.75,0.75,0.75,0.5,0.5,0.5,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.920353982,0.92920354,0.933628319,0.933628319,0.933628319,0.942477876,0.955752212,0.982300885,0.96460177,1
245,Rest Area Pond,0,0,0.983122363,0.991561181,0.966244726,1,0.489451477,0.489451477,0.459915612,0.464135021,0.464135021,0.455696203,0,0,0.227272727,0.204545455,0.193181818,0.181818182,0.954545455,1,0.386363636,0.386363636,0.386363636,0.147727273,0,0,0.057142857,0.057142857,0.042857143,0.057142857,0.885714286,1,0.685714286,0.685714286,0.685714286,0.342857143,0,0,0,0,0,0,0.941176471,1,0.294117647,0.294117647,0.294117647,0.191176471,0,0,1,1,0.5,1,0.96969697,1,1,1,1,0.772727273
246,Rice Elm Lake,0,0.993396305,0.985705927,0.985120789,1,0.999498454,0.998746134,0.999665636,0.998328179,0.684276519,0.684610884,0.712864666,0,0.577319588,0.824742268,0.567010309,0.721649485,0.81443299,1,0.793814433,0.804123711,0.81443299,0.917525773,0.93814433,0,0.466666667,0.478888889,0.567777778,1,0.907777778,0.897777778,0.895555556,0.961111111,0.957777778,0.977777778,0.977777778,0,0.437795276,0.541732283,0.881889764,1,0.97007874,0.963779528,0.962204724,0.924409449,0.929133858,0.925984252,0.919685039,0,0.95049505,0.975247525,0.985148515,0.995049505,1,1,1,0.995049505,0.995049505,0.995049505,0.995049505
247,Rice Lake,0.916666667,0.916666667,0.916666667,0.916666667,1,1,0.666666667,0.666666667,0.625,0.75,0.625,0.666666667,1,1,1,1,0.967213115,0.967213115,0.93442623,0.901639344,0.901639344,0.901639344,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1
248,Riley Lake,0.730549451,0.945494505,0.463296703,0.492307692,0.494505495,0.494065934,0.94021978,0.942857143,0.992527473,1,0.869450549,0.873406593,0.541666667,0.791666667,0.625,0.625,0.625,0.625,0.791666667,0.5,0.416666667,0.416666667,0.833333333,1,0,0.661290323,0.120967742,0.120967742,0.120967742,0.120967742,0.120967742,1,0.971774194,0.951612903,1,0.975806452,0.230769231,0.153846154,0,0,0,0,0.153846154,0.923076923,0.653846154,0.461538462,0.923076923,1,0.968325792,0.814479638,0.226244344,0.226244344,0.244343891,0.244343891,0.873303167,0.918552036,0.900452489,0.923076923,0.950226244,1
249,Rogers Lake,0.995348837,0.996589147,0.995968992,0.997829457,0.995348837,0.995348837,0.995348837,0.995348837,0.996589147,0.99751938,0.998449612,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.954887218,0.984962406,0.992481203,0.984962406,1,0.917293233,1,0.992481203,0.977443609,0.977443609,0.977443609,0.977443609,1,1,1,1,0.952380952,0.920634921,0.920634921,0.920634921,0.920634921,0.920634921,0.920634921,0.920634921,0,0,1,1,1,1,1,1,1,1,1,1
250,Rose Lake,0,0,0.99137931,0.99137931,1,0.99137931,0.482758621,0.482758621,0.474137931,0.474137931,0.465517241,0.465517241,0,0,0.25,0.25,0.25,0.25,1,1,0.5,0.5,1,0.75,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.5,0.5,0.25,0.5,1,1,1,1,1,0.833333333
251,Rutz Lake,0.579088472,0.576407507,0.914209115,0.983914209,1,1,0.648793566,0.643431635,0.63538874,0.632707775,0.627345845,0.63002681,0.34375,1,0.34375,0.388392857,0.361607143,0.370535714,0.34375,0.34375,0.348214286,0.375,0.361607143,0.352678571,0,0,0,0,0,0,0.956521739,0.956521739,0.956521739,0.956521739,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.75,0.75,0.319148936,0.319148936,0.489361702,0.446808511,0.489361702,0.489361702,0.85106383,0.914893617,1,1,0.829787234,0.914893617
252,Ryan Lake,0,0.998197115,0.998798077,1,0.987740385,0.988701923,0.984254808,0.983533654,0.985576923,0.886899038,0.887259615,0.8859375,0,0.666666667,0.666666667,0.666666667,1,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0,0.554072096,0.712950601,0.750333778,1,0.905206943,0.909212283,0.925233645,0.903871829,0.895861148,0.898531375,0.91188251,0,1,0.958762887,0.872852234,0.965635739,0.95532646,0.920962199,0.95532646,0.948453608,0.920962199,0.927835052,0.910652921,0,0.571428571,0.833333333,0.880952381,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,1,1,1
253,Sand Lake,0,0,0.985018727,1,0.992509363,1,0.535580524,0.561797753,0.516853933,0.516853933,0.516853933,0.513108614,0,0,0.554794521,0.54109589,0.547945205,0.54109589,0.534246575,1,0.424657534,0.424657534,0.424657534,0.424657534,0,0,0,0,0,0,0.25,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.517857143,0.517857143,0.258928571,0.517857143,0.553571429,1,0.571428571,0.571428571,0.571428571,0.526785714
254,Sarah Lake,0,0.977218225,0.977218225,0.982014388,0.985611511,0.997601918,1,0.996402878,0.998800959,0.661870504,0.658273381,0.661870504,0,0.732919255,0.720496894,0.677018634,0.664596273,0.937888199,0.931677019,0.894409938,0.894409938,0.956521739,0.913043478,1,0,0.65,0.6,0.95,0.9,0.9,0.9,0.9,0.9,1,1,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,0,0.62962963,0.666666667,0.666666667,0.722222222,0.722222222,0.722222222,0.685185185,0.685185185,1,0.925925926,0.851851852
255,Scheuble Lake,0.994805195,0.997402597,1,0.994805195,0.996103896,0.994805195,0.598701299,0.594805195,0.590909091,0.623376623,0.590909091,0.58961039,0.952380952,0.920634921,0.984126984,1,0.968253968,0.888888889,0.857142857,0.857142857,0.841269841,0.857142857,0.873015873,0.873015873,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.703703704,0.703703704,0.777777778,0.777777778,0.777777778,0.777777778,0.740740741,0.740740741,0.740740741,0.740740741,0.740740741,1
256,Schmidt Lake,0,1,0.99609375,0.980009191,0.980928309,0.982077206,0.98046875,0.978630515,0.978400735,0.596966912,0.597426471,0.598575368,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0.808219178,0.808219178,0.835616438,0.835616438,0.821917808,0.849315068,0.876712329,0.767123288,0.767123288,0.767123288,0,0.714285714,0.714285714,0.714285714,1,0.714285714,0.714285714,0.714285714,0.714285714,0.857142857,0.857142857,0.857142857,0,0.75,0.88,0.94,0.94,0.94,0.94,1,1,0.97,0.97,0.97
257,School Lake,0,0,0.961290323,0.961290323,1,1,0.509677419,0.509677419,0.503225806,0.503225806,0.503225806,0.503225806,0,0,1,1,0.571428571,0.571428571,0.857142857,0.714285714,0.571428571,0.571428571,0.571428571,0.571428571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.6,0.6,0.3,0.6,1,0.6,0.6,0.6,0.6,0.6
258,Schroeder Pond,0,0,1,1,0.975609756,1,0.573170732,0.573170732,0.524390244,0.524390244,0.524390244,0.512195122,0,0,0.833333333,0.833333333,0.85,0.833333333,0.966666667,1,0.733333333,0.8,0.766666667,0.716666667,0,0,0,0,0,0,0.777777778,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.9375,0.9375,0.5,0.9375,0.875,1,1,1,1,0.8125
259,Schultz Lake,0.577090765,0.769520412,0.794292509,0.80281411,0.828577091,0.828973444,0.830162505,0.829369798,0.852952834,0.890408244,0.938961554,1,1,0.385321101,0.385321101,0.391437309,0.452599388,0.458715596,0.449541284,0.633027523,0.990825688,0.865443425,0.4617737,0.694189602,0.872340426,0.829787234,0.872340426,0.829787234,0.872340426,1,0.914893617,0.872340426,0.872340426,0.872340426,0.829787234,0.829787234,1,0.684210526,0.631578947,0.631578947,0.684210526,0.578947368,0.578947368,0.315789474,0.368421053,0.368421053,0.368421053,0.368421053,1,0.833333333,0.277777778,0.166666667,0.277777778,0.277777778,0.222222222,0.111111111,0.111111111,0.111111111,0.111111111,0.111111111
260,Schutz Lake,0.93258427,0.988764045,0.983146067,0.983146067,0.988764045,1,0.533707865,0.533707865,0.511235955,0.595505618,0.539325843,0.54494382,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9375,1,1,1,1,1,0.8125,0.8125,0.875,0.8125,0.75,0.75
261,Scout Lake,0.992049934,0.99369251,0.996386334,0.996254928,0.99868594,0.998751643,0.998751643,0.999145861,0.998751643,0.998357424,1,0.999277267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.734449761,0.80861244,0.983253589,0.988038278,0.992822967,1,0.995215311,0.995215311,1,1,1,0.995215311,0.42,1,0.42,0.4,0.4,0.39,0.39,0.39,0.39,0.39,0.39,0.39,0.955555556,0.955555556,0.955555556,0.955555556,0.911111111,0.911111111,0.911111111,0.955555556,1,1,1,0.977777778
262,Sea Lake,0,0,1,1,0.981595092,1,0.558282209,0.558282209,0.527607362,0.527607362,0.527607362,0.515337423,0,0,0.946808511,0.946808511,0.978723404,0.946808511,1,0.978723404,0.829787234,0.829787234,0.829787234,0.627659574,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.46875,0.46875,0.34375,0.46875,1,1,0.625,0.625,0.25,0.25
263,Sed Basin Adj to Valley Lake,0.960570071,0.985431512,0.98939034,1,1,0.999524941,0.997783056,0.999683294,0.999049881,0.997149644,0.997149644,0.995407759,0.31797235,0.041474654,0.262672811,0.032258065,0.023041475,0.023041475,0.023041475,0.023041475,0.032258065,0.032258065,0.032258065,1,0.947506562,1,0.968503937,0.968503937,0.968503937,0.968503937,0.984251969,0.963254593,0.973753281,0.958005249,0.963254593,0.963254593,1,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
264,Seidl Lake,0.961468262,0.987933482,0.994625837,1,0.996958021,0.99411884,0.993916041,0.995234232,0.996856621,0.995234232,0.996349625,0.995335632,0.933333333,0.933333333,0.933333333,0.933333333,1,1,1,0.933333333,0.933333333,0.933333333,0.933333333,0.933333333,0.98046398,0.941391941,0.989010989,0.971916972,0.98046398,0.973137973,1,0.998778999,0.996336996,0.979242979,0.976800977,0.967032967,0.939655172,0.974137931,0.956896552,0.956896552,0.956896552,0.956896552,0.961206897,0.943965517,1,0.99137931,0.969827586,0.978448276,0.923076923,0.923076923,0.923076923,1,0.980769231,1,0.769230769,0.769230769,0.980769231,0.980769231,0.903846154,0.903846154
265,Shady Oak Lake,0,0.846389085,0.856739591,0.858386262,1,0.948247471,0.940014114,0.929193131,0.930369325,0.749000235,0.750882145,0.838861444,0,0.3,0.3625,0.3625,0.9,0.9,0.85,0.85,0.85,0.85,0.85,1,0,0.485100485,0.532917533,0.525294525,0.971586972,0.755370755,0.753984754,0.76992377,0.771309771,0.76022176,0.771309771,1,0,0.202180377,0.292368682,0.301288404,0.876114965,0.631318137,0.631318137,0.629335976,0.633300297,0.639246779,0.64122894,1,0,0.093023256,0.171358629,0.171358629,0.844553244,0.570379437,0.555691554,0.555691554,0.553243574,0.566707466,0.564259486,1
266,Shavers Lake,0,1,0.993429698,0.994305738,0.994743758,0.998247919,0.996933859,0.991677617,0.976346912,0.61629435,0.619798511,0.622426632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.868421053,0.855263158,0.881578947,1,0.894736842,0.894736842,0.881578947,0.881578947,0.875,0.894736842,0.835526316,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0.981818182,0.981818182,1,1,1,1,1,0.981818182,0.981818182,0.981818182
267,Shields Lake,0,0,0.912298387,0.912298387,1,0.995967742,0.509072581,0.51108871,0.48891129,0.486895161,0.485887097,0.485887097,0,0,0.903614458,0.891566265,0.771084337,0.78313253,0.975903614,1,0.78313253,0.78313253,0.78313253,0.759036145,0,0,0,0,0,0,1,1,0.9375,0.9375,0.9375,0.9375,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0.782608696,0.717391304,0.355072464,0.717391304,0.956521739,1,0.826086957,0.826086957,0.826086957,0.804347826
268,Silver Lake,0.894518742,0.895272179,0.941608589,0.955923903,0.952345074,0.960067809,0.951779996,0.953475231,0.937276323,1,0.658504426,0.65737427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.004454343,0.004454343,0.006681514,0.004454343,0.29844098,0.309576837,0.964365256,0.957683742,0.935412027,1,0.494949495,0.494949495,0.494949495,0.474747475,0.464646465,0.454545455,0.323232323,0.323232323,1,1,0.929292929,0.98989899,0.849206349,0.851851852,0.955026455,1,0.992063492,0.947089947,0.404761905,0.486772487,0.706349206,0.682539683,0.677248677,0.661375661
269,Simley Lake,0.662739915,0.671761866,0.994885645,0.993678887,1,0.99666705,0.839845995,0.841397541,0.836627974,0.835766004,0.835938398,0.833237559,0.011278195,0.011278195,0.729323308,0.729323308,0.748120301,0.736842105,0.95112782,1,0.947368421,0.947368421,0.947368421,0.69924812,0.297497683,0.320667285,0.301204819,0.300278035,0.290083411,0.283595922,1,0.957367933,0.993512512,0.987951807,0.99536608,0.860055607,0.076576577,0.069069069,0.388888889,0.429429429,0.429429429,0.423423423,0.846846847,0.816816817,0.966966967,0.972972973,1,0.803303303,0.046783626,0.046783626,0.678362573,0.660818713,0.385964912,0.684210526,0.953216374,1,0.976608187,0.988304094,0.929824561,0.880116959
270,Smetana Lake,0,1,0.916854948,0.924536828,0.981924989,0.974694984,0.964753728,0.963849977,0.962946227,0.650700407,0.645277903,0.644826028,0,0.422330097,0.470873786,0.470873786,0.922330097,1,1,1,0.922330097,0.922330097,0.912621359,0.893203883,0,0.33795063,0.769312733,0.522642515,1,0.772154147,0.555318771,0.335641982,0.335464394,0.573432783,0.576806961,0.5640206,0,0.253308129,0.748771267,0.487145558,1,0.723818526,0.49168242,0.023251418,0.023251418,0.093950851,0.093194707,0.093572779,0,0.154643284,0.751693902,0.509964129,1,0.760860901,0.516141889,0.270625747,0.269828617,0.504184934,0.510163412,0.495815066
271,Snail Lake,0.916757941,0.948156261,0.958744067,0.978824388,0.973713034,0.973713034,0.998539613,1,0.978094195,0.98649142,0.55166119,0.551296093,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0.361111111,0.361111111,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.921568627,1,1,1,0.980392157,0.980392157,0.169934641,0.196078431,0.516339869,0.516339869,0.516339869,0.39869281
272,South Oak Lake,0,0.909076852,0.909386114,0.908922221,1,0.99613422,0.980980362,0.966754291,0.966908922,0.859594866,0.861759703,0.861914334,0,0,0.028846154,0.019230769,0.974358974,0.974358974,0.980769231,0.974358974,0.974358974,1,1,0.993589744,0,0.773790952,0.761310452,0.775351014,1,0.845553822,0.83775351,0.845553822,0.861154446,0.847113885,0.847113885,0.847113885,0,0.78975265,0.750883392,0.738515901,1,0.876325088,0.872791519,0.876325088,0.872791519,0.862190813,0.844522968,0.840989399,0,0.939189189,0.972972973,0.972972973,1,1,0.972972973,0.972972973,0.986486486,0.939189189,0.939189189,0.939189189
273,South Rice Lake,0,0.997531108,1,0.999209955,0.974224768,0.980248864,0.981433932,0.983507802,0.987260517,0.820857199,0.823326091,0.821746,0,1,1,1,1,1,1,1,1,1,1,1,0,0.569729015,0.672835426,0.712491738,1,0.826173166,0.812293457,0.770654329,0.760740251,0.755452743,0.751487112,0.759418374,0,0.726293103,0.737068966,0.596982759,1,0.637931034,0.629310345,0.659482759,0.672413793,0.685344828,0.676724138,0.698275862,0,0.714285714,0.75,0.821428571,0.964285714,0.928571429,0.928571429,0.928571429,0.928571429,1,0.928571429,0.928571429
274,South School Section Lake,0,0,1,1,0.961538462,0.961538462,0.692307692,0.615384615,0.538461538,0.538461538,0.538461538,0.5,0,0,0.935483871,0.935483871,1,1,0.967741935,0.967741935,0.774193548,0.774193548,0.774193548,0.709677419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.333333333,0.333333333,0.166666667,0.333333333,1,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333
275,South Twin Lake,0,0,0.777372263,0.769160584,1,0.979927007,0.520072993,0.586678832,0.574817518,0.599452555,0.681569343,0.675182482,0,0,1,0.631578947,0.421052632,0.421052632,0.315789474,0.315789474,0.157894737,0.157894737,0.157894737,0.210526316,0,0,0.55,0.55,0.55,0.55,1,1,0.8,0.8,0.9,0.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.533333333,0.523076923,0.276923077,0.543589744,0.712820513,0.733333333,0.671794872,0.692307692,0.805128205,1
276,Spring Lake,0.966457023,0.631027254,0,0,0,0,0.626834382,0.622641509,0.666666667,1,0.645702306,0.649895178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.666666667,0,0,0,0,0.736111111,0.736111111,0.708333333,0.694444444,0.694444444,0.694444444
277,Square Lake,0,0,1,0.953488372,0.860465116,0.953488372,0.627906977,0.581395349,0.534883721,0.534883721,0.534883721,0.534883721,0,0,0.8125,0.9375,1,0.9375,0.875,0.875,0.625,0.625,0.625,0.625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0.5,1,1,1,1,1,1,1
278,St. Joe Lake,0.977508651,0.987889273,0.991349481,0.994809689,1,0.996539792,0.631487889,0.631487889,0.619377163,0.640138408,0.643598616,0.643598616,0.666666667,0.666666667,0.666666667,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.777777778,0.777777778,0.777777778,0.777777778,0.925925926,1,0.888888889,0.888888889,0.888888889,0.851851852,0.888888889,0.888888889
279,Staples Lake,0,0,1,0.970588235,0.941176471,0.970588235,0.544117647,0.544117647,0.485294118,0.485294118,0.485294118,0.470588235,0,0,0.636363636,0.727272727,0.818181818,0.727272727,1,1,0.636363636,0.636363636,0.636363636,0.636363636,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.88,0.88,0.44,0.88,1,1,0.92,0.92,0.92,0.92
280,Staring Lake,0.000791766,1,0.973396675,0.966112431,0.971338084,0.969279493,0.969754553,0.968646081,0.968487728,0.618368963,0.618368963,0.619477435,0,1,0.756097561,0.756097561,0.804878049,0.804878049,0.804878049,0.756097561,0.756097561,0.682926829,0.731707317,0.731707317,0,0.802816901,0.854460094,0.896713615,1,0.863849765,0.863849765,0.910798122,0.901408451,0.896713615,0.9342723,0.9342723,0.107142857,0.660714286,0.571428571,0.571428571,0.75,0.785714286,0.857142857,0.928571429,0.857142857,0.892857143,0.964285714,1,0.017241379,0.803448276,0.862068966,0.972413793,0.975862069,0.972413793,0.986206897,1,0.989655172,0.982758621,0.989655172,0.989655172
281,Stieger Lake,0.912547529,1,0.984790875,0.963878327,0.957224335,0.959125475,0.628326996,0.626425856,0.636882129,0.628326996,0.609315589,0.609315589,0.9,0.9,0.9,0.9,0.9,0.9,1,1,1,0.9,1,1,0,0,0,0,0,0,0.917808219,0.917808219,1,1,0.945205479,0.945205479,1,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.925233645,0.925233645,0.91588785,0.962616822,0.962616822,1,0.887850467,0.906542056,0.91588785,0.943925234,1,1
282,Success Lake,0,0.996364779,0.992639799,0.99937169,0.999102415,0.999775604,1,0.999730724,0.997890674,0.720087963,0.726999372,0.726281303,0,0.408817635,1,0.136272545,0.144288577,0.148296593,0.198396794,0.206412826,0.26252505,0.569138277,0.420841683,0.609218437,0,0.676413255,1,0.714424951,0.961013645,0.745614035,0.743664717,0.748538012,0.749512671,0.737816764,0.936647173,0.946393762,0,0.370558376,0.504230118,0.495769882,0.796954315,0.717428088,0.670050761,0.331641286,0.331641286,0.323181049,0.99323181,1,0,0.766153846,0.827692308,0.963076923,0.975384615,0.993846154,0.993846154,1,0.996923077,0.993846154,0.987692308,0.987692308
283,Sucker Lake,0.962974296,0.962668299,0.963892289,0.974296206,0.972154223,0.971848225,0.998164015,1,0.976744186,0.988372093,0.554773562,0.552019584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.21875,0.21875,1,1,1,1,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.166666667,0.166666667,1,1,1,1,0.918181818,0.954545455,0.954545455,0.945454545,1,1,0.218181818,0.3,0.554545455,0.554545455,0.554545455,0.554545455
284,Sullivan Lake,0,0.248288622,0.992414431,0.995189639,1,0.999444958,0.999259944,0.997964847,0.996854764,0.95800185,0.959481961,0.960407031,0,1,0,0,0,0,0,0,0,0,0,0,0,0.751552795,0.923913043,0.914596273,1,1,1,0.99378882,0.956521739,0.959627329,0.962732919,0.98136646,0,0.082191781,1,0.97260274,0.95890411,0.917808219,0.917808219,0.95890411,0.95890411,0.917808219,0.917808219,0.931506849,0,0.017369727,1,1,0.905707196,0.935483871,0.945409429,0.975186104,0.960297767,0.918114144,0.858560794,0.836228288
285,Sunfish Lake,0.805644873,0.836012862,0.993569132,1,0.993569132,0.988924616,0.922472312,0.922829582,0.918185066,0.915684173,0.922829582,0.919256877,0.105263158,0.105263158,1,1,0.973684211,0.947368421,0.842105263,0.894736842,0.631578947,0.631578947,0.631578947,0.578947368,0.301435407,0.301435407,0.311004785,0.301435407,0.301435407,0.301435407,0.942583732,0.942583732,1,0.923444976,0.923444976,0.923444976,0,0,0.041666667,0.041666667,0.041666667,0.041666667,0.083333333,0.083333333,1,1,1,1,0,0,0.722222222,0.685185185,0.342592593,0.685185185,0.962962963,0.981481481,0.944444444,1,0.981481481,0.981481481
286,Sunnybrook Lake,0,0,1,0.995850622,0.997925311,1,0.543568465,0.553941909,0.512448133,0.512448133,0.51659751,0.512448133,0,0,0.825,0.875,0.875,0.825,0.9,1,0.55,0.55,0.5,0.375,0,0,0,0,0,0,0.857142857,1,0.914285714,0.914285714,0.914285714,0.871428571,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.684210526,0.649122807,0.333333333,0.649122807,0.859649123,1,0.701754386,0.701754386,0.666666667,0.587719298
287,Sunset Lake,0,0,0.98757764,0.98757764,0.992236025,1,0.526397516,0.534161491,0.507763975,0.501552795,0.501552795,0.495341615,0,0,0.974358974,0.974358974,0.91025641,0.871794872,0.974358974,1,0.615384615,0.58974359,0.615384615,0.615384615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0.944444444,1,0.444444444,0.444444444,0.444444444,0.444444444
